id,source_locale,target_locale,source,target,entities,from,source_no_punct,target_no_punc,code_switch
ba5ce04d,it,en,"Which European sovereign state is older, San Marino or the Kingdom of England?","Quel État souverain européen est plus ancien, San Marino ou le royaume d’Angleterre ?","['Q46', 'Q179876']",mintaka,Which European sovereign state is older San Marino or the Kingdom of England,Quel État souverain européen est plus ancien San Marino ou le royaume dAngleterre ,Which Ligue européenne sovereign state is older Saint-Marin or the royaume dAngleterre
a46e3342,it,en,"Which British monarch was older when they were coronate, King George III or Queen Elizabeth II?","Quel monarque Britannique était plus âgé lors de son couronnement, le roi George III ou la reine Élizabeth II ?","['Q9682', 'Q127318']",mintaka,Which British monarch was older when they were coronate King George III or Queen Elizabeth II,Quel monarque Britannique était plus âgé lors de son couronnement le roi George III ou la reine Élizabeth II ,Which British monarch was older when they were coronate Roi George III or Queen Élizabeth II
8ae65529,it,en,"Which Axis Power attacked the U.S. at Pearl Harbor, Japan or Germany?","Quelle force de l’Axe a attaqué les États-Unis à Pearl Harbor, le Japon ou l’Allemagne ?","['Q17', 'Q30', 'Q183']",mintaka,Which Axis Power attacked the US at Pearl Harbor Japan or Germany,Quelle force de lAxe a attaqué les ÉtatsUnis à Pearl Harbor le Japon ou lAllemagne ,Which Axe Rome-Berlin-Tokyo attacked the États at Pearl Harbor Japon or Allemagne
79395e64,it,en,"Which Axis Power had atomic bombs dropped on it, Italy or Japan?",Quelle puissance de l’Axe a laché des bombes atomiques dessus l’Italie ou le Japon ?,"['Q38', 'Q17']",mintaka,Which Axis Power had atomic bombs dropped on it Italy or Japan,Quelle puissance de lAxe a laché des bombes atomiques dessus lItalie ou le Japon ,Which Axe Rome-Berlin-Tokyo had atomic bombs dropped on it Italie or Japon
a5c83963,it,en,Did France and Britain ever have colonies in North America at the same time?,La France et la Grande-Bretagne avaient-elles eu des colonies en Amérique du nord au même moment ?,"['Q23666', 'Q49']",mintaka,Did France and Britain ever have colonies in North America at the same time,La France et la GrandeBretagne avaientelles eu des colonies en Amérique du nord au même moment ,Did France and Britain ever have colonies in Amérique du nord at the same time
fb68b282,it,en,"Which war had more deaths, the American Revolution or the American Civil War?","Quelle guerre comptait plus de morts, la révolution américaine ou la guerre civile américaine ?",['Q192769'],mintaka,Which war had more deaths the American Revolution or the American Civil War,Quelle guerre comptait plus de morts la révolution américaine ou la guerre civile américaine ,Which war had more deaths the Révolution américaine or the Guerre de Sécession
c7484b03,it,en,"Which Chinese dynasty was formed first, the Ming dynasty or the Song dynasty?","Quelle dynastie Chinoise s’était formée en premier, la dynastie Ming ou la dynastie Song ?","['Q7462', 'Q9903', 'Q12857432']",mintaka,Which Chinese dynasty was formed first the Ming dynasty or the Song dynasty,Quelle dynastie Chinoise sétait formée en premier la dynastie Ming ou la dynastie Song ,Which dynastie Chinoise was formed first the dynastie Ming or the dynastie Song
7baab5d2,it,en,"Which modern country's land was conquered by the Roman Empire first, France or England?","Quelle terre d’un pays moderne a été conquise en premier par l’empire romain, la France ou l’Angleterre ?","['Q2277', 'Q21']",mintaka,Which modern countrys land was conquered by the Roman Empire first France or England,Quelle terre dun pays moderne a été conquise en premier par lempire romain la France ou lAngleterre ,Which modern countrys land was conquered by the Empire romain first France or lAngleterre
00a5d728,it,en,"Which country colonized India first, the United Kingdom or France?","Quel pays a colonisé l’Inde en premier, le Royaume Uni ou la France ?","['Q145', 'Q668']",mintaka,Which country colonized India first the United Kingdom or France,Quel pays a colonisé lInde en premier le Royaume Uni ou la France ,Which country colonized Inde first the RoyaumeUni or France
1b70e707,it,en,"Which war lasted longer, the American Revolution or the French Revolution?","Quelle guerre a duré plus longtemps, la révolution Américaine ou la révolution française ?","['Q6534', 'Q192769']",mintaka,Which war lasted longer the American Revolution or the French Revolution,Quelle guerre a duré plus longtemps la révolution Américaine ou la révolution française ,Which war lasted longer the Révolution américaine or the Révolution française
98fc905a,it,en,"Which war lasted longer, the American Revolution or the American Civil War?","Quelle guerre a duré plus longtemps, la révolution Américaine ou la guerre de sécession ?","['Q192769', 'Q8676']",mintaka,Which war lasted longer the American Revolution or the American Civil War,Quelle guerre a duré plus longtemps la révolution Américaine ou la guerre de sécession ,Which war lasted longer the Révolution américaine or the Guerre de Sécession
0465ea62,it,en,"Which war lasted longer, the Korean War or the Spanish American War?","Quelle guerre a duré le plus longtemps, la guerre coréenne ou la guerre hispano-américaine ?",['Q12583'],mintaka,Which war lasted longer the Korean War or the Spanish American War,Quelle guerre a duré le plus longtemps la guerre coréenne ou la guerre hispanoaméricaine ,Which war lasted longer the guerre de Corée or the guerre hispanoaméricaine
657d131a,it,en,"Which war lasted longer, World War I or the War of 1812?","Quelle guerre a duré plus longtemps, la Première Guerre mondiale ou la guerre de 1812 ?",['Q361'],mintaka,Which war lasted longer World War I or the War of 1812,Quelle guerre a duré plus longtemps la Première Guerre mondiale ou la guerre de 1812 ,Which war lasted longer Première Guerre mondiale or the Guerre de 1812
18d7dd81,it,en,"Which war lasted longer, Second Seminole War or World War II?","Quelle guerre a duré plus longtemps, la Seconde Guerre Séminole ou la Seconde Guerre mondiale ?","['Q362', 'Q2976715']",mintaka,Which war lasted longer Second Seminole War or World War II,Quelle guerre a duré plus longtemps la Seconde Guerre Séminole ou la Seconde Guerre mondiale ,Which war lasted longer Seconde Guerre Séminole or Seconde Guerre mondiale
76027ffa,it,en,"Which war lasted longer, Iraq War or Korean War?","Quelle guerre a duré le plus longtemps, le guerre d’Irak ou la guerre de Corée ?","['Q545449', 'Q8663']",mintaka,Which war lasted longer Iraq War or Korean War,Quelle guerre a duré le plus longtemps le guerre dIrak ou la guerre de Corée ,Which war lasted longer guerre dIrak or guerre de Corée
e9bd0f40,it,en,"Which Roman emperor had the longer rein, Caligula or Nero?","Quel empereur romain a eu le règne le plus long, Caligula ou Néro ?",['Q1413'],mintaka,Which Roman emperor had the longer rein Caligula or Nero,Quel empereur romain a eu le règne le plus long Caligula ou Néro ,Which empereur romain emperor had the longer rein Caligula or Néron
e5846c2c,it,en,"Which Chinese dynasty came first, Ming Dynasty or Song Dynasty?","Quelle dynastie Chinoise est venue en premier, la dynastie Ming ou la dynastie Song ?","['Q12857432', 'Q9903', 'Q7462']",mintaka,Which Chinese dynasty came first Ming Dynasty or Song Dynasty,Quelle dynastie Chinoise est venue en premier la dynastie Ming ou la dynastie Song ,Which dynastie Chinoise came first dynastie Ming or dynastie Song
dc511c98,it,en,"Which country gained independence first, Mexico or Ecuador?","Quel pays a gagné son indépendance en premier, le Mexique ou l’Équateur ?","['Q736', 'Q96']",mintaka,Which country gained independence first Mexico or Ecuador,Quel pays a gagné son indépendance en premier le Mexique ou lÉquateur ,Which country gained independence first Mexique or Équateur
6644cf7b,it,en,"Who is taller, Napoleon Bonaparte or Queen Elizabeth II?","Qui est plus grand, Napoléon Bonaparte ou la reine Élizabeth II ?",['Q9682'],mintaka,Who is taller Napoleon Bonaparte or Queen Elizabeth II,Qui est plus grand Napoléon Bonaparte ou la reine Élizabeth II ,Who is taller Napoléon Ier or Queen Élizabeth II
a7aadef7,it,en,"Which country has less states, US or Germany?","Quel pays a moins d’états, les États-Unis ou l’Allemagne ?","['Q183', 'Q30']",mintaka,Which country has less states US or Germany,Quel pays a moins détats les ÉtatsUnis ou lAllemagne ,Which country has less states États or Allemagne
65339a8a,it,en,"Who reigned for more time, Rameses III or Cleopatra?",Qui a régné pendant plus de temps entre Ramsès III et Cléopâtre ?,"['Q635', 'Q1528']",mintaka,Who reigned for more time Rameses III or Cleopatra,Qui a régné pendant plus de temps entre Ramsès III et Cléopâtre ,Who reigned for more time Ramsès III or Cléopâtre
4cef67db,it,en,"Who has a longer reign, Genghis Khan or Kublai Khan?",Qui a eu le plus long règne : Genghis Khan ou Kubilai Khan ?,['Q7523'],mintaka,Who has a longer reign Genghis Khan or Kublai Khan,Qui a eu le plus long règne  Genghis Khan ou Kubilai Khan ,Who has a longer reign Gengis Khan or Kubilai Khan
e02136e7,it,en,"Which became a state first, Hawaii or Alaska?",Lequel est devenu en premier un État : Hawaï ou l’Alaska ?,['Q782'],mintaka,Which became a state first Hawaii or Alaska,Lequel est devenu en premier un État  Hawaï ou lAlaska ,Which became a state first Hawaï or Alaska
3f4b6e57,it,en,"Who has the longer reign over Japan, Emperor Hirohito or Emperor Akihito?",Qui a le règne le plus long sur le Japon : l’empereur Hirohito ou l’empereur Akihito ?,['Q17'],mintaka,Who has the longer reign over Japan Emperor Hirohito or Emperor Akihito,Qui a le règne le plus long sur le Japon  lempereur Hirohito ou lempereur Akihito ,Who has the longer reign over Japon Emperor Hirohito or Emperor Akihito
840c9eef,it,en,"Which war resulted in more American lives lost, the Vietnam War or the war in Iraq?","Quelle guerre a abouti à plus de décès d’Américains, la guerre du Vietnam ou la guerre en Irak ?","['Q796', 'Q846570']",mintaka,Which war resulted in more American lives lost the Vietnam War or the war in Iraq,Quelle guerre a abouti à plus de décès dAméricains la guerre du Vietnam ou la guerre en Irak ,Which war resulted in more American lives lost the guerre du Vietnam or the war in Irak
deaf829e,it,en,Did World War II happen after World War I?,La Seconde Guerre mondiale s’est-elle déroulée après la Première Guerre mondiale ?,"['Q361', 'Q362']",mintaka,Did World War II happen after World War I,La Seconde Guerre mondiale sestelle déroulée après la Première Guerre mondiale ,Did Seconde Guerre mondiale happen after Première Guerre mondiale
f2107aca,it,en,"Who lived longer, Alexander the Great or Julius Ceasar?",Qui a vécu plus longtemps : Alexandre le Grand ou Julius César ?,['Q8409'],mintaka,Who lived longer Alexander the Great or Julius Ceasar,Qui a vécu plus longtemps  Alexandre le Grand ou Julius César ,Who lived longer Alexandre le Grand or Julius César
56fa4ecd,it,en,"Who lived longer, Alexander the Great or his father Philip II of Macedon?","Qui a vécu plus longtemps : Alexandre le Grand ou son père, Philippe II de Macédoine ?","['Q8409', 'Q130650']",mintaka,Who lived longer Alexander the Great or his father Philip II of Macedon,Qui a vécu plus longtemps  Alexandre le Grand ou son père Philippe II de Macédoine ,Who lived longer Alexandre le Grand or his father Philippe II de Macédoine
512423c9,it,en,"Who had more wives, Alexander the Great or his father Philip II of Macedon?","Qui avait plus de femmes : Alexandre le Grand ou son père, Philippe II de Macédoine ?","['Q8409', 'Q130650']",mintaka,Who had more wives Alexander the Great or his father Philip II of Macedon,Qui avait plus de femmes  Alexandre le Grand ou son père Philippe II de Macédoine ,Who had more wives Alexandre le Grand or his father Philippe II de Macédoine
e3ac35a1,it,en,"Who had more wives, Alexander the Great or Julius Ceasar?",Qui avait plus de femmes : Alexandre le Grand ou Julius César ?,['Q8409'],mintaka,Who had more wives Alexander the Great or Julius Ceasar,Qui avait plus de femmes  Alexandre le Grand ou Julius César ,Who had more wives Alexandre le Grand or Julius César
1a01dd31,it,en,"Which war occurred first, the American Revolutionary War or the American Civil War?",Quelle guerre est arrivée en premier : la guerre d’indépendance ou la guerre de sécession ?,['Q8676'],mintaka,Which war occurred first the American Revolutionary War or the American Civil War,Quelle guerre est arrivée en premier  la guerre dindépendance ou la guerre de sécession ,Which war occurred first the Guerre dindépendance des ÉtatsUnis or the Guerre de Sécession
fc40f6f6,it,en,"Who had the earlier reign as prime minister of Jamaica, Edward Seaga or Donald Sangster?",Qui a d’abord régné en tant que Premier ministre de la Jamaïque : Edward Seaga ou Donald Sangster ?,['Q766'],mintaka,Who had the earlier reign as prime minister of Jamaica Edward Seaga or Donald Sangster,Qui a dabord régné en tant que Premier ministre de la Jamaïque  Edward Seaga ou Donald Sangster ,Who had the earlier reign as prime minister of Jamaïque Edward Seaga or Donald Sangster
6d871fd6,it,en,"Which battle was fought earlier, Battle of Bunker Hill or Battle of Long Island?",Quelle bataille s’est déroulée en premier : la bataille de Bunker Hill ou la bataille de Long Island ?,"['Q334029', 'Q862751']",mintaka,Which battle was fought earlier Battle of Bunker Hill or Battle of Long Island,Quelle bataille sest déroulée en premier  la bataille de Bunker Hill ou la bataille de Long Island ,Which battle was fought earlier bataille de Bunker Hill or bataille de Long Île
02bb155d,it,en,"Which war was longer, the Civil War or the Revolutionary War?",Quelle guerre était la plus longue : la guerre de sécession ou la guerre d’indépendance ?,['Q8676'],mintaka,Which war was longer the Civil War or the Revolutionary War,Quelle guerre était la plus longue  la guerre de sécession ou la guerre dindépendance ,Which war was longer the guerre de Sécession or the Guerre d'indépendance des États-Unis
d5152938,it,en,"Who was younger when they were crowned czar of Russia, Ivan IV or Ivan VI?","Qui était plus jeune lors de son couronnement : le Tsar de Russie, Ivan IV ou Ivan VI ?",['Q159'],mintaka,Who was younger when they were crowned czar of Russia Ivan IV or Ivan VI,Qui était plus jeune lors de son couronnement  le Tsar de Russie Ivan IV ou Ivan VI ,Who was younger when they were crowned czar of Russie Ivan IV or Ivan VI
1f1f5b58,it,en,"Which war resulted in more American casualties, the Civil War or World War I?",Quelle guerre a causé le plus de victimes américaines : la guerre de Sécession ou la Première Guerre mondiale ?,"['Q8676', 'Q361']",mintaka,Which war resulted in more American casualties the Civil War or World War I,Quelle guerre a causé le plus de victimes américaines  la guerre de Sécession ou la Première Guerre mondiale ,Which war resulted in more American casualties the guerre de Sécession or Première Guerre mondiale
1670507e,it,en,"Which country suffered more military deaths during World War II, Germany or the Soviet Union?","Quel pays a plus subi des pertes militaires pendant la Seconde Guerre mondiale, l’Allemagne ou l’Union Soviétique ?","['Q362', 'Q183', 'Q15180']",mintaka,Which country suffered more military deaths during World War II Germany or the Soviet Union,Quel pays a plus subi des pertes militaires pendant la Seconde Guerre mondiale lAllemagne ou lUnion Soviétique ,Which country suffered more military deaths during Seconde Guerre mondiale Allemagne or the État des républiques socialistes soviétiques
f4067567,it,en,"Which was founded first, San Marino or Luxembourg?",Lequel de ces deux pays a été créé en premier : Saint- Marin ou le Luxembourg ?,['Q1848'],mintaka,Which was founded first San Marino or Luxembourg,Lequel de ces deux pays a été créé en premier  Saint Marin ou le Luxembourg ,Which was founded first Saint-Marin or Luxembourg
3a119d11,it,en,"Who had the bigger nuclear warhead arsenal during the Cold War, United States or the Soviet Union?",Qui avait le plus grand arsenal d’ogive nucléaire pendant la guerre froide : les États-Unis ou l’Union Soviétique ?,"['Q15180', 'Q8683', 'Q30']",mintaka,Who had the bigger nuclear warhead arsenal during the Cold War United States or the Soviet Union,Qui avait le plus grand arsenal dogive nucléaire pendant la guerre froide  les ÉtatsUnis ou lUnion Soviétique ,Who had the bigger nuclear warhead arsenal during the Guerre froide ÉtatsUnis or the État des républiques socialistes soviétiques
dd65aeac,it,en,"Which country had the higher death count during World War II, China or Germany?",Quel pays entre la Chine et l’Allemagne a enregistré le plus grand nombre de décès durant la Seconde Guerre mondiale ?,"['Q362', 'Q183', 'Q148']",mintaka,Which country had the higher death count during World War II China or Germany,Quel pays entre la Chine et lAllemagne a enregistré le plus grand nombre de décès durant la Seconde Guerre mondiale ,Which country had the higher death count during Seconde Guerre mondiale Chine or Allemagne
f91b20e7,it,en,"Which war had the most US deaths, Korean War or Vietnam War?",Quelle guerre a tué le plus d’Américains : la guerre de Corée ou celle du Vietnam ?,['Q8663'],mintaka,Which war had the most US deaths Korean War or Vietnam War,Quelle guerre a tué le plus dAméricains  la guerre de Corée ou celle du Vietnam ,Which war had the most États deaths guerre de Corée or guerre du Vietnam
fba83ea0,it,en,"Which war lasted longer, World War II or the Vietnam War?",Quelle guerre a duré le plus longtemps : la Seconde Guerre mondiale ou la guerre du Vietnam ?,['Q362'],mintaka,Which war lasted longer World War II or the Vietnam War,Quelle guerre a duré le plus longtemps  la Seconde Guerre mondiale ou la guerre du Vietnam ,Which war lasted longer Seconde Guerre mondiale or the guerre du Vietnam
1aeeb334,it,en,"Which side won World War II, the Axis or the Allies?","Quel camp a gagné la Seconde Guerre mondiale, l’Axe ou les Alliés ?",['Q362'],mintaka,Which side won World War II the Axis or the Allies,Quel camp a gagné la Seconde Guerre mondiale lAxe ou les Alliés ,Which side won Seconde Guerre mondiale the Axis or the Alliés
d6256589,it,en,"Which was larger, the Abbasid Caliphate or the Mongol Empire?",Lequel était plus grand : le califat Abbasside ou l’empire Mongol ?,"['Q12536', 'Q12557']",mintaka,Which was larger the Abbasid Caliphate or the Mongol Empire,Lequel était plus grand  le califat Abbasside ou lempire Mongol ,Which was larger the califat Abbasside or the Empire mongol
2c904db9,it,en,Did Japan invade Korea before King Gojong died?,Le Japon a-t-il envahi la Corée avant le décès du roi Gojong ?,"['Q17', 'Q18097', 'Q368892']",mintaka,Did Japan invade Korea before King Gojong died,Le Japon atil envahi la Corée avant le décès du roi Gojong ,Did Japon invade Corée before Roi Gojong died
9e81abb9,it,en,"Who was president of the United States for longer, Bill Clinton or Franklin D. Roosevelt?",Qui a été le plus longtemps président des États-Unis : Bill Clinton ou Franklin D. Roosevelt ?,['Q30'],mintaka,Who was president of the United States for longer Bill Clinton or Franklin D Roosevelt,Qui a été le plus longtemps président des ÉtatsUnis  Bill Clinton ou Franklin D Roosevelt ,Who was president of the ÉtatsUnis for longer Bill Clinton or Franklin D Roosevelt
fe2a5bf2,it,en,"Which war lasted longer, World War II or the war in Afghanistan between the United States and the Taliban?",Quelle guerre a duré plus longtemps : la Seconde Guerre mondiale ou la guerre en Afghanistan entre les États-Unis et les Taliban ?,"['Q362', 'Q30']",mintaka,Which war lasted longer World War II or the war in Afghanistan between the United States and the Taliban,Quelle guerre a duré plus longtemps  la Seconde Guerre mondiale ou la guerre en Afghanistan entre les ÉtatsUnis et les Taliban ,Which war lasted longer Seconde Guerre mondiale or the war in Afghanistan between the ÉtatsUnis and the Taliban
c51668a2,it,en,"Which war had more fatalities, World War I or the American Civil War?",Quelle guerre a causé plus de décès : la première guerre mondiale ou bien la guerre civile américaine ?,['Q361'],mintaka,Which war had more fatalities World War I or the American Civil War,Quelle guerre a causé plus de décès  la première guerre mondiale ou bien la guerre civile américaine ,Which war had more fatalities Première Guerre mondiale or the Guerre de Sécession
8be1ab7c,it,en,"Which war involved a larger number of countries, World War I or World War II?",Quelle guerre a impliqué le plus grand nombre de pays : la Première Guerre mondiale ou la Seconde Guerre mondiale ?,"['Q362', 'Q361']",mintaka,Which war involved a larger number of countries World War I or World War II,Quelle guerre a impliqué le plus grand nombre de pays  la Première Guerre mondiale ou la Seconde Guerre mondiale ,Which war involved a larger number of countries Première Guerre mondiale or Seconde Guerre mondiale
ccf98707,it,en,"Which war lasted longer, the Vietnam War or World War I?",Quelle guerre a duré plus longtemps : la guerre du Vietnam ou la Première Guerre mondiale ?,['Q361'],mintaka,Which war lasted longer the Vietnam War or World War I,Quelle guerre a duré plus longtemps  la guerre du Vietnam ou la Première Guerre mondiale ,Which war lasted longer the guerre du Vietnam or Première Guerre mondiale
e5462786,it,en,"Which American war lasted longer, Vietnam or Iraq?",Quelle guerre Américaine a duré plus longtemps : le Vietnam ou l’Irak ?,['Q796'],mintaka,Which American war lasted longer Vietnam or Iraq,Quelle guerre Américaine a duré plus longtemps  le Vietnam ou lIrak ,Which American war lasted longer Vietnam or Irak
c8a466ce,it,en,How many ships did Christopher Columbus have?,Combien de bateaux Christophe Colomb avait-il ?,['Q7322'],mintaka,How many ships did Christopher Columbus have,Combien de bateaux Christophe Colomb avaitil ,How many ships did Christophe Colomb have
098fa6a9,it,en,How many principal pyramids are in Egypt?,Combien y a-t-il de pyramides principales en Égypte ?,['Q79'],mintaka,How many principal pyramids are in Egypt,Combien y atil de pyramides principales en Égypte ,How many principal pyramids are in Égypte antique
82cd9ebe,it,en,How many children did King Henry the VIII have?,Combien d’enfants avait le roi Henry VIII ?,['Q38370'],mintaka,How many children did King Henry the VIII have,Combien denfants avait le roi Henry VIII ,How many children did Roi Henri VIII have
aeb34e5c,it,en,How many countries were principal partners in the Allies alliance in WW II?,Combien de pays étaient les principaux partenaires chez les forces Alliées lors de la Seconde Guerre mondiale ?,['Q362'],mintaka,How many countries were principal partners in the Allies alliance in WW II,Combien de pays étaient les principaux partenaires chez les forces Alliées lors de la Seconde Guerre mondiale ,How many countries were principal partners in the Alliés alliance in Seconde Guerre mondiale
9741ec28,it,en,How many wives did Julius Caesar have?,Combien de femmes a eu Jules César ?,['Q1048'],mintaka,How many wives did Julius Caesar have,Combien de femmes a eu Jules César ,How many wives did Jules César have
e5f24516,it,en,How many wives did Ramesses II have?,Combien de femmes a eu Ramsès II ?,['Q1523'],mintaka,How many wives did Ramesses II have,Combien de femmes a eu Ramsès II ,How many wives did Ramsès II have
7ed7396d,it,en,How many U.S. presidents have been assassinated?,Combien de présidents des États-Unis ont été assassinés ?,['Q30'],mintaka,How many US presidents have been assassinated,Combien de présidents des ÉtatsUnis ont été assassinés ,How many États presidents have been assassinated
f0d611e1,it,en,The Hundred Years War was fought between how many countries?,Combien de pays se sont battus durant la Guerre de Cent Ans ?,['Q12551'],mintaka,The Hundred Years War was fought between how many countries,Combien de pays se sont battus durant la Guerre de Cent Ans ,Guerre de Cent Ans was fought between how many countries
9f7218fd,it,en,How many countries participated in Desert Storm?,Combien de pays ont participé à l’opération Tempête du désert ?,['Q2349281'],mintaka,How many countries participated in Desert Storm,Combien de pays ont participé à lopération Tempête du désert ,How many countries participated in Tempête du désert
5fe6550f,it,en,How many Union states participated in the Civil War?,Combien d’États ont-ils participé à la guerre de Sécession ?,['Q8676'],mintaka,How many Union states participated in the Civil War,Combien dÉtats ontils participé à la guerre de Sécession ,How many État states participated in the guerre de Sécession
44b31e79,it,en,How many have Congressional Medals of Honor been given to American soldiers?,Combien de médailles d’honneur du Congrès ont été remises à des soldats américains ?,['Q846570'],mintaka,How many have Congressional Medals of Honor been given to American soldiers,Combien de médailles dhonneur du Congrès ont été remises à des soldats américains ,How many have Medal of Honor been given to American soldiers
ee8ccd53,it,en,How many presidents has the US had?,Combien de présidents ont eu les États-Unis ?,['Q30'],mintaka,How many presidents has the US had,Combien de présidents ont eu les ÉtatsUnis ,How many presidents has the États had
24695034,it,en,How many American presidents were born in North Carolina?,Combien de présidents Américains sont nés en Caroline du Nord ?,['Q1454'],mintaka,How many American presidents were born in North Carolina,Combien de présidents Américains sont nés en Caroline du Nord ,How many American presidents were born in Caroline du Nord
a820614c,it,en,What countries made up the Allies in World War I?,Quels pays constituaient les forces Alliées lors de la Première Guerre mondiale ?,['Q361'],mintaka,What countries made up the Allies in World War I,Quels pays constituaient les forces Alliées lors de la Première Guerre mondiale ,What countries made up the Alliés in Première Guerre mondiale
be29f342,it,en,How many wives did Alexander the Great have?,Alexandre le grand avait combien de femmes ?,['Q8409'],mintaka,How many wives did Alexander the Great have,Alexandre le grand avait combien de femmes ,How many wives did Alexandre le Grand have
ed786039,it,en,How many astronauts have walked on the moon as of 2020?,Combien d’astronautes ont marché sur la lune depuis 2020 ?,['Q405'],mintaka,How many astronauts have walked on the moon as of 2020,Combien dastronautes ont marché sur la lune depuis 2020 ,How many astronauts have walked on the moon as of 2020
27c444ef,it,en,How many countries made up the principal Allies during World War II?,Combien de pays formaient les Alliés durant la Seconde Guerre mondiale ?,['Q362'],mintaka,How many countries made up the principal Allies during World War II,Combien de pays formaient les Alliés durant la Seconde Guerre mondiale ,How many countries made up the principal Alliés during Seconde Guerre mondiale
b1e3aafa,it,en,How many states ratified the Articles of Confederation in America by 1781?,Combien d’États ont ratifié les articles de la confédération en Amérique en 1781 ?,['Q493620'],mintaka,How many states ratified the Articles of Confederation in America by 1781,Combien dÉtats ont ratifié les articles de la confédération en Amérique en 1781 ,How many states ratified the Articles de la Confédération by 1781
17edc88c,it,en,How many world leaders were part of the Yalta Conference?,Combien de dirigeants du monde se sont réunis à la conférence de Yalta ?,['Q161227'],mintaka,How many world leaders were part of the Yalta Conference,Combien de dirigeants du monde se sont réunis à la conférence de Yalta ,How many world leaders were part of the conférence de Yalta
2b34c25e,it,en,How many Apollo missions successful took crews to the Moon and back?,Combien de missions Apollo ont réussi à faire un aller-retour sur la lune avec leurs équipes ?,['Q405'],mintaka,How many Apollo missions successful took crews to the Moon and back,Combien de missions Apollo ont réussi à faire un allerretour sur la lune avec leurs équipes ,How many Apollon missions successful took crews to the Lune and back
e431b7c8,it,en,How many delegates to the Second Continental Congress signed the United States Declaration of Independence?,Combien de délégués au Second Congrès continental ont signé la déclaration d’indépendance des États-Unis ?,"['Q127912', 'Q1983034']",mintaka,How many delegates to the Second Continental Congress signed the United States Declaration of Independence,Combien de délégués au Second Congrès continental ont signé la déclaration dindépendance des ÉtatsUnis ,How many delegates to the Second Congrès continental signed the Déclaration d'indépendance des États-Unis
76551b49,it,en,Into how many independent kingdoms did China divide after the fall of the Han Dynasty in AD 220?,En combien d’États indépendants la Chine s’est-elle divisée après la chute de la dynastie des Han en 220 ap.. J.-C. ?,['Q148'],mintaka,Into how many independent kingdoms did China divide after the fall of the Han Dynasty in AD 220,En combien dÉtats indépendants la Chine sestelle divisée après la chute de la dynastie des Han en 220 ap JC ,Into how many independent kingdoms did Chine divide after the fall of the dynastie des Han in AD 220
37fb70b6,it,en,The Confederate States of America was divided into how many states?,En combien d’états les États confédérés d’Amérique étaient-ils divisés ?,['Q81931'],mintaka,The Confederate States of America was divided into how many states,En combien détats les États confédérés dAmérique étaientils divisés ,The États confédérés d'Amérique was divided into how many states
8d2aedcf,it,en,How many wives did King Henry IV have?,Combien de femmes avait le roi Henri IV ?,['Q161866'],mintaka,How many wives did King Henry IV have,Combien de femmes avait le roi Henri IV ,How many wives did Roi Henri IV have
27380de2,it,en,How many children did King George I have?,Combien d’enfants avait le roi George Ier ?,['Q130805'],mintaka,How many children did King George I have,Combien denfants avait le roi George Ier ,How many children did Roi Georges Ier have
65d5ae0f,it,en,How many Punic wars have been fought?,Combien de Guerres puniques ont-elles été menées ?,['Q124988'],mintaka,How many Punic wars have been fought,Combien de Guerres puniques ontelles été menées ,How many Guerres puniques wars have been fought
17ef2ec9,it,en,How many queens has Great Britain had?,La Grande Bretagne a eu combien de reines ?,['Q23666'],mintaka,How many queens has Great Britain had,La Grande Bretagne a eu combien de reines ,How many queens has GrandeBretagne had
e6dfac2d,it,en,How many first female vice presidents have there been in the United States?,Combien de premières femmes vice-présidentes y a-t-il eu aux États-Unis ?,['Q30'],mintaka,How many first female vice presidents have there been in the United States,Combien de premières femmes viceprésidentes y atil eu aux ÉtatsUnis ,How many first female vice presidents have there been in the ÉtatsUnis
0f58fc5c,it,en,How many countries have landed spacecraft on the moon?,Combien de pays ont fait atterrir un engin spatial sur la lune ?,"['Q6256', 'Q405']",mintaka,How many countries have landed spacecraft on the moon,Combien de pays ont fait atterrir un engin spatial sur la lune ,How many countries have landed spacecraft on the moon
0f8e2686,it,en,How many Supreme Leaders has North Korea had?,La Corée du nord a déjà eu combien de leaders suprêmes ?,['Q423'],mintaka,How many Supreme Leaders has North Korea had,La Corée du nord a déjà eu combien de leaders suprêmes ,How many Supreme Leaders has Corée du Nord had
92e33bfd,it,en,How many countries and satellite states were in the Warsaw Pact?,Combien de pays et d’États satellites étaient inclus dans le pacte de Varsovie ?,['Q41644'],mintaka,How many countries and satellite states were in the Warsaw Pact,Combien de pays et dÉtats satellites étaient inclus dans le pacte de Varsovie ,How many countries and satellite states were in the Pacte de Varsovie
75e87bb2,it,en,How many countries were Principal Allied Powers in Allies of World War I?,Combien de pays formaient les principales puissances alliées de la Première Guerre mondiale ?,['Q215669'],mintaka,How many countries were Principal Allied Powers in Allies of World War I,Combien de pays formaient les principales puissances alliées de la Première Guerre mondiale ,How many countries were Alliés de la Première Guerre mondiale in Alliés of Première Guerre mondiale
385c71a1,it,en,How many daughters did Nefertiti have?,Combien de filles avait Néfertiti ?,['Q40930'],mintaka,How many daughters did Nefertiti have,Combien de filles avait Néfertiti ,How many daughters did Néfertiti have
