id,source_locale,target_locale,source,target,entities,from,source_no_punct,target_no_punc,code_switch
2ab4ffe7,it,en,Was The Wonderful Wizard of Oz published after 1905?,Il meraviglioso mago di Oz è stato pubblicato dopo il 1905?,['Q130295'],mintaka,Was The Wonderful Wizard of Oz published after 1905 ?,Il meraviglioso mago di Oz è stato pubblicato dopo il 1905 ?,Was Il_meraviglioso_mago_di_Oz published after 1905 ?
e8c37e16,it,en,How many books make up The Lord of the Rings (by J.R.R. Tolkien)?,Di quanti libri è composto Il Signore degli Anelli (di J.R.R. Tolkien)?,['Q15228'],mintaka,How many books make up The Lord of the Rings by JRR Tolkien ?,Di quanti libri è composto Il Signore degli Anelli di JRR Tolkien ?,How many books make up Il_signore_degli_anelli by JRR_Tolkien ?
dc39bb17,it,en,How many of Cormac McCarthy's books won a Pulitzer Prize?,Quanti libri di Cormac McCarthy hanno vinto il Premio Pulitzer?,['Q46525'],mintaka,How many of Cormac McCarthys books won a Pulitzer Prize ?,Quanti libri di Cormac McCarthy hanno vinto il Premio Pulitzer ?,How many of Cormac McCarthys books won a Premio_Pulitzer ?
5855b4aa,it,en,How many books are there in the The Hunger Games series?,"Quanti sono i libri della serie ""Hunger Games""?",['Q11679'],mintaka,How many books are there in the The Hunger Games series ?,Quanti sono i libri della serie Hunger Games ?,How many books are there in the Hunger_Games series ?
47a0c9cb,it,en,How many books are in The Lord of the Rings series?,"Quanti sono i libri della serie ""Il signore degli anelli""?",['Q15228'],mintaka,How many books are in The Lord of the Rings series ?,Quanti sono i libri della serie Il signore degli anelli ?,How many books are in Il_signore_degli_anelli series ?
369feec2,it,en,How many books are in The Hunger Games series?,"Quanti sono i libri della serie ""Hunger Games""?",['Q11678'],mintaka,How many books are in The Hunger Games series ?,Quanti sono i libri della serie Hunger Games ?,How many books are in Hunger_Games series ?
3acf22eb,it,en,How many books are in the A Series of Unfortunate Events series?,"Quanti sono i libri della serie ""Una serie di sfortunati eventi""?",['Q213841'],mintaka,How many books are in the A Series of Unfortunate Events series ?,Quanti sono i libri della serie Una serie di sfortunati eventi ?,How many books are in the Una_serie_di_sfortunati_eventi series ?
da15c05f,it,en,How many of Ernest Hemingway's books won a Pulitzer Prize?,Quanti libri di Ernest Hemingway hanno vinto il Premio Pulitzer?,['Q46525'],mintaka,How many of Ernest Hemingways books won a Pulitzer Prize ?,Quanti libri di Ernest Hemingway hanno vinto il Premio Pulitzer ?,How many of Ernest Hemingways books won a Premio_Pulitzer ?
23fe636c,it,en,How many times did Ernest Hemingway win the Nobel Prize for Literature?,Quante volte Ernest Hemingway ha vinto il Premio Nobel per la Letteratura?,['Q37922'],mintaka,How many times did Ernest Hemingway win the Nobel Prize for Literature ?,Quante volte Ernest Hemingway ha vinto il Premio Nobel per la Letteratura ?,How many times did Ernest_Hemingway win the Premio_Nobel_per_la_letteratura ?
c2bf96b2,it,en,How many books are in the Lord of the Rings?,"Quanti sono i libri de ""Il signore degli anelli""?",['Q15228'],mintaka,How many books are in the Lord of the Rings ?,Quanti sono i libri de Il signore degli anelli ?,How many books are in the Il_signore_degli_anelli ?
5f33bacc,it,en,How many of Ursulla K. Le Guin's books have won a Neubla Award?,Quanti libri di Ursula K. Le Guin hanno vinto il Premio Nebula?,['Q194285'],mintaka,How many of Ursulla K Le Guins books have won a Neubla Award ?,Quanti libri di Ursula K Le Guin hanno vinto il Premio Nebula ?,How many of Ursulla K Le Guins books have won a Premio_Nebula ?
d93f9a41,it,en,How many books are in the Fifty Shades series?,"Quanti sono i libri nella serie ""Cinquanta sfumature""?",['Q16357152'],mintaka,How many books are in the Fifty Shades series ?,Quanti sono i libri nella serie Cinquanta sfumature ?,How many books are in the Cinquanta_sfumature series ?
f3d4746c,it,en,"How many named characters die in ""To Kill A Mocking Bird""?","Quanti personaggi importanti muoiono in ""Il buio oltre la siepe""?",['Q212340'],mintaka,How many named characters die in To Kill A Mocking Bird ?,Quanti personaggi importanti muoiono in Il buio oltre la siepe ?,How many named characters die in Il_buio_oltre_la_siepe ?
311d15b8,it,en,What Pulitzer Prize winning novel by John Kennedy Toole has not been made into a movie?,"Quale romanzo di John Kennedy Toole, vincitore del Premio Pulitzer, non è diventato un film?",['Q46525'],mintaka,What Pulitzer Prize winning novel by John Kennedy Toole has not been made into a movie ?,Quale romanzo di John Kennedy Toole vincitore del Premio Pulitzer non è diventato un film ?,What Premio_Pulitzer winning novel by John Kennedy Toole has not been made into a movie ?
5997092a,it,en,Which of the Lord of the Rings series was not made into a movie in 2002?,"Quale libro della serie ""Il signore degli anelli"" non è diventato un film nel 2002?",['Q15228'],mintaka,Which of the Lord of the Rings series was not made into a movie in 2002 ?,Quale libro della serie Il signore degli anelli non è diventato un film nel 2002 ?,Which of the Il_signore_degli_anelli series was not made into a movie in 2002 ?
fed0cc2c,it,en,Which Chronicles of Narnia does not contain mention of Peter Pevensie?,"Quale libro de ""Le cronache di Narnia"" non contiene un riferimento a Peter Pevensie?",['Q483412'],mintaka,Which Chronicles of Narnia does not contain mention of Peter Pevensie ?,Quale libro de Le cronache di Narnia non contiene un riferimento a Peter Pevensie ?,Which Cronache_di_Narnia does not contain mention of Peter_Pevensie ?
f446a5b2,it,en,Which Lord of the Rings trilogy books is Bilbo Baggins not in?,"In quali libri della trilogia ""Il signore degli anelli"" non compare Bilbo Baggins?",['Q15228'],mintaka,Which Lord of the Rings trilogy books is Bilbo Baggins not in ?,In quali libri della trilogia Il signore degli anelli non compare Bilbo Baggins ?,Which Il_signore_degli_anelli trilogy books is Bilbo_Baggins not in ?
8cf65676,it,en,Which Lord of the Rings trilogy books does not have Gandalf the White?,"In quali libri della trilogia ""Il signore degli anelli"" non compare Gandalf il Bianco?",['Q15228'],mintaka,Which Lord of the Rings trilogy books does not have Gandalf the White ?,In quali libri della trilogia Il signore degli anelli non compare Gandalf il Bianco ?,Which Il_signore_degli_anelli trilogy books does not have Gandalf ?
94f453a0,it,en,What Song of Ice and Fire books is Eddard Stark not in?,"In quali libri delle ""Cronache del ghiaccio e del fuoco"" non compare Eddard Stark?",['Q45875'],mintaka,What Song of Ice and Fire books is Eddard Stark not in ?,In quali libri delle Cronache del ghiaccio e del fuoco non compare Eddard Stark ?,What Cronache_del_ghiaccio_e_del_fuoco books is Eddard_Stark not in ?
4ca5d1c6,it,en,Which book in The Kingkiller Chronicles has not been released yet?,Quale libro de Le Cronache dell'Assassino del Re non è ancora stato pubblicato?,['Q2585559'],mintaka,Which book in The Kingkiller Chronicles has not been released yet ?,Quale libro de Le Cronache dellAssassino del Re non è ancora stato pubblicato ?,Which book in Le_Cronache_dellAssassino_del_Re has not been released yet ?
9c74edbc,it,en,"Which Goosebumps book was released in 1992, but not before October?","Quale libro di Piccoli brividi è stato pubblicato nel 1992, ma non prima di ottobre?",['Q3260367'],mintaka,Which Goosebumps book was released in 1992 but not before October ?,Quale libro di Piccoli brividi è stato pubblicato nel 1992 ma non prima di ottobre ?,Which Piccoli_Brividi book was released in 1992 but not before October ?
1a84be06,it,en,Which The Lord of the Rings book was not published in 1954?,Quale libro de Il signore degli anelli non è stato pubblicato nel 1954?,['Q15228'],mintaka,Which The Lord of the Rings book was not published in 1954 ?,Quale libro de Il signore degli anelli non è stato pubblicato nel 1954 ?,Which Il_signore_degli_anelli book was not published in 1954 ?
0f387458,it,en,What 2011 fantasy novel by Erin Morgenstern has not been made into a feature length movie?,Quale romanzo fantasy del 2011 di Erin Morgenstein non è diventato un lungometraggio?,['Q1354608'],mintaka,What 2011 fantasy novel by Erin Morgenstern has not been made into a feature length movie ?,Quale romanzo fantasy del 2011 di Erin Morgenstein non è diventato un lungometraggio ?,What 2011 fantasy novel by Erin_Morgenstein has not been made into a feature length movie ?
c7e1fa72,it,en,How many Fifty Shades of Grey books were not turned into movies?,Quanti libri di Cinquanta sfumature di grigio non sono diventati film?,['Q557867'],mintaka,How many Fifty Shades of Grey books were not turned into movies ?,Quanti libri di Cinquanta sfumature di grigio non sono diventati film ?,How many Cinquanta_Sfumature_di_Grigio books were not turned into movies ?
100f3e2a,it,en,Which Night's Watch character in the prologue of A Game of Thrones doesn't make a return in later books after he deserts?,Quale personaggio dei Guardiani della Notte non si ritrova più nei libri successivi de Il Trono di Spade dopo la sua diserzione?,['Q1088558'],mintaka,Which Nights Watch character in the prologue of A Game of Thrones doesnt make a return in later books after he deserts ?,Quale personaggio dei Guardiani della Notte non si ritrova più nei libri successivi de Il Trono di Spade dopo la sua diserzione ?,Which Guardiani_della_Notte character in the prologue of Il_Trono_di_Spade doesnt make a return in later books after he deserts ?
37bf4dfb,it,en,Which creatures were created by J.R.R. Tolkien and are depicted as the main characters in the Lord of the Rings book series?,"Come si chiamano le creature create da J.R.R. Tokien, descritti come i personaggi principali della serie di romanzi del Signore degli Anelli?",['Q15228'],mintaka,Which creatures were created by JRR Tolkien and are depicted as the main characters in the Lord of the Rings book series ?,Come si chiamano le creature create da JRR Tokien descritti come i personaggi principali della serie di romanzi del Signore degli Anelli ?,Which creatures were created by JRR_Tolkien and are depicted as the main characters in the Il_signore_degli_anelli book series ?
e6d516e6,it,en,Which book in the Wheel of Time series was released in 1991?,Quale libro della serie La Ruota del Tempo è stato pubblicato nel 1991?,['Q4470'],mintaka,Which book in the Wheel of Time series was released in 1991 ?,Quale libro della serie La Ruota del Tempo è stato pubblicato nel 1991 ?,Which book in the La_Ruota_del_Tempo series was released in 1991 ?
6739cc00,it,en,Which book in The Kingkiller Chronicle was released in 2011?,Quale libro delle Cronache dell'Assassino del Re è stato pubblicato nel 2011?,['Q2585559'],mintaka,Which book in The Kingkiller Chronicle was released in 2011 ?,Quale libro delle Cronache dellAssassino del Re è stato pubblicato nel 2011 ?,Which book in Cronache_dellAssassino_del_Re was released in 2011 ?
45f01d01,it,en,Which book in the Song of Ice and Fire series was released in 2000?,Quale libro della serie delle Cronache del Ghiaccio e del Fuoco è stato pubblicato nel 2000?,['Q45875'],mintaka,Which book in the Song of Ice and Fire series was released in 2000 ?,Quale libro della serie delle Cronache del Ghiaccio e del Fuoco è stato pubblicato nel 2000 ?,Which book in the Cronache_del_ghiaccio_e_del_fuoco series was released in 2000 ?
6857e7a4,it,en,Which book in the Lord of the Rings series was published in 1954?,Quale libro della serie de Il signore degli anelli è uscito nel 1954?,['Q15228'],mintaka,Which book in the Lord of the Rings series was published in 1954 ?,Quale libro della serie de Il signore degli anelli è uscito nel 1954 ?,Which book in the Il_signore_degli_anelli series was published in 1954 ?
2f930599,it,en,Which book in the Lord of the Rings series was published in 1955?,Quale libro della serie de Il signore degli anelli è stato pubblicato nel 1955?,['Q15228'],mintaka,Which book in the Lord of the Rings series was published in 1955 ?,Quale libro della serie de Il signore degli anelli è stato pubblicato nel 1955 ?,Which book in the Il_signore_degli_anelli series was published in 1955 ?
9e0a686c,it,en,Which book in The Hunger Games series was released in 2009?,Quale libro della serie Hunger Games è stato pubblicato nel 2009?,['Q11679'],mintaka,Which book in The Hunger Games series was released in 2009 ?,Quale libro della serie Hunger Games è stato pubblicato nel 2009 ?,Which book in Hunger_Games series was released in 2009 ?
41ed3f6e,it,en,Which book in The Chronicles of Narnia series was released in 1950?,Quale libro della serie de Le cronache di Narnia è stato pubblicato nel 1950?,['Q483412'],mintaka,Which book in The Chronicles of Narnia series was released in 1950 ?,Quale libro della serie de Le cronache di Narnia è stato pubblicato nel 1950 ?,Which book in Le_Cronache_di_Narnia series was released in 1950 ?
129e5e36,it,en,"In the Harry Potter series, which of the Weasley brothers founded the Weasleys' Wizard Wheezes and is the older Weasley twin?",Nella saga di Harry Potter quale fratello Weasley ha fondato I Tiri Vispi Weasley ed è il gemello Weasley più vecchio?,['Q3942934'],mintaka,In the Harry Potter series which of the Weasley brothers founded the Weasleys Wizard Wheezes and is the older Weasley twin ?,Nella saga di Harry Potter quale fratello Weasley ha fondato I Tiri Vispi Weasley ed è il gemello Weasley più vecchio ?,In the Harry_Potter series which of the Weasley brothers founded the Weasleys Wizard Wheezes and is the older Weasley twin ?
6ff78089,it,en,Which book introduced a small hobbit and was loosely based on the Bible?,"Quale libro, liberamente ispirato alla Bibbia, ha introdotto la figura di un piccolo hobbit?",['Q1845'],mintaka,Which book introduced a small hobbit and was loosely based on the Bible ?,Quale libro liberamente ispirato alla Bibbia ha introdotto la figura di un piccolo hobbit ?,Which book introduced a small hobbit and was loosely based on the Bibbia ?
8a680039,it,en,Who is the main character of The Hobbit who went on a journey and also found a small gold ring?,Chi è il personaggio principale de Lo Hobbit che intraprese un viaggio e trovò anche un piccolo anello d'oro?,['Q74287'],mintaka,Who is the main character of The Hobbit who went on a journey and also found a small gold ring ?,Chi è il personaggio principale de Lo Hobbit che intraprese un viaggio e trovò anche un piccolo anello doro ?,Who is the main character of Lo_Hobbit who went on a journey and also found a small gold ring ?
c0e16085,it,en,Which book features a kid's song and dozens of small insects who march?,Quale libro presenta una canzone per bambini e dozzine di insetti marcianti?,"['Q571', 'Q493169', 'Q1390']",mintaka,Which book features a kids song and dozens of small insects who march ?,Quale libro presenta una canzone per bambini e dozzine di insetti marcianti ?,Which book features a kids song and dozens of small insects who march ?
06b8e6df,it,en,Which character was a trainer and trained Katniss Everdeen in The Hunger Games?,Quale personaggio è stato allenatore e ha allenato Katniss Everdeen in Hunger Games?,['Q11679'],mintaka,Which character was a trainer and trained Katniss Everdeen in The Hunger Games ?,Quale personaggio è stato allenatore e ha allenato Katniss Everdeen in Hunger Games ?,Which character was a trainer and trained Katniss_Everdeen in Hunger_Games ?
21545360,it,en,"Who was the character that Katniss Everdeen had to fight against to survive in The Hunger Games, but also ended up falling in love with?","Chi era il personaggio contro cui Katniss Everdeen ha dovuto combattere per sopravvivere agli Hunger Games, ma ha finito per innamorarsene?",['Q11679'],mintaka,Who was the character that Katniss Everdeen had to fight against to survive in The Hunger Games but also ended up falling in love with ?,Chi era il personaggio contro cui Katniss Everdeen ha dovuto combattere per sopravvivere agli Hunger Games ma ha finito per innamorarsene ?,Who was the character that Katniss_Everdeen had to fight against to survive in Hunger_Games but also ended up falling in love with ?
cb45cca5,it,en,Where was the author of The Illiad and The Odyssey born?,Dove è nato l'autore dell'Iliade e dell'Odissea?,['Q35160'],mintaka,Where was the author of The Illiad and The Odyssey born ?,Dove è nato lautore dellIliade e dellOdissea ?,Where was the author of Iliade and Odissea born ?
0f501f46,it,en,Who co-collaborated on the script for The Godfather?,Chi ha co-collaborato alla sceneggiatura de Il Padrino?,['Q47703'],mintaka,Who cocollaborated on the script for The Godfather ?,Chi ha cocollaborato alla sceneggiatura de Il Padrino ?,Who cocollaborated on the script for Il_Padrino ?
e0096a94,it,en,What year did the author who wrote the Lord of the Rings series die?,In che anno è morto l'autore de Il signore degli anelli?,['Q15228'],mintaka,What year did the author who wrote the Lord of the Rings series die ?,In che anno è morto lautore de Il signore degli anelli ?,What year did the author who wrote the Il_signore_degli_anelli series die ?
dfb7e530,it,en,What year was the author who wrote the Lord of the Rings series born?,In che anno è nato l'autore de Il signore degli anelli?,['Q15228'],mintaka,What year was the author who wrote the Lord of the Rings series born ?,In che anno è nato lautore de Il signore degli anelli ?,What year was the author who wrote the Il_signore_degli_anelli series born ?
af5428a7,it,en,Where was the author of a Tale of Two Cities born?,Dove è nato l'autore di Racconto di due città?,['Q308918'],mintaka,Where was the author of a Tale of Two Cities born ?,Dove è nato lautore di Racconto di due città ?,Where was the author of a Racconto_di_due_città born ?
5ee89c84,it,en,Who directed the second Lord of the Rings book?,Chi è il regista del secondo libro Il Signore degli Anelli?,['Q15228'],mintaka,Who directed the second Lord of the Rings book ?,Chi è il regista del secondo libro Il Signore degli Anelli ?,Who directed the second Il_signore_degli_anelli book ?
ea3f1da9,it,en,When did the author of the Lord of the Rings trilogy die?,Quando è morto l'autore della trilogia de Il signore degli anelli?,['Q15228'],mintaka,When did the author of the Lord of the Rings trilogy die ?,Quando è morto lautore della trilogia de Il signore degli anelli ?,When did the author of the Il_signore_degli_anelli trilogy die ?
eefb734c,it,en,When was the author of the Lord of the Rings trilogy born?,Quando è nato l'autore della trilogia de Il signore degli anelli?,['Q15228'],mintaka,When was the author of the Lord of the Rings trilogy born ?,Quando è nato lautore della trilogia de Il signore degli anelli ?,When was the author of the Il_signore_degli_anelli trilogy born ?
bb189d18,it,en,From what city was the author of the Divine Comedy?,Di quale città era l'autore della Divina Commedia?,['Q40185'],mintaka,From what city was the author of the Divine Comedy ?,Di quale città era lautore della Divina Commedia ?,From what city was the author of the Divina_Commedia ?
70424242,it,en,When did the author who wrote The Martian Chronicles die?,Quando è morto l'autore che ha scritto le Cronache Marziane?,['Q918052'],mintaka,When did the author who wrote The Martian Chronicles die ?,Quando è morto lautore che ha scritto le Cronache Marziane ?,When did the author who wrote Cronache_marziane die ?
57930e07,it,en,Who directed the movie that's based on the second book of The Lord of the Rings trilogy?,Chi ha diretto il film basato sul secondo libro della triologia de Il signore degli anelli?,['Q15228'],mintaka,Who directed the movie thats based on the second book of The Lord of the Rings trilogy ?,Chi ha diretto il film basato sul secondo libro della triologia de Il signore degli anelli ?,Who directed the movie thats based on the second book of Il_signore_degli_anelli trilogy ?
e3087913,it,en,Where was the author of The Wonderful Wizard of Oz born?,Dove è nato l’autore de Il meraviglioso mago di Oz?,['Q130295'],mintaka,Where was the author of The Wonderful Wizard of Oz born ?,Dove è nato lautore de Il meraviglioso mago di Oz ?,Where was the author of Il_meraviglioso_mago_di_Oz born ?
afd1f778,it,en,When did the second part of the third book of The Hunger Games come out?,Quando è uscita la seconda parte del terzo libro di Hunger Games?,['Q11679'],mintaka,When did the second part of the third book of The Hunger Games come out ?,Quando è uscita la seconda parte del terzo libro di Hunger Games ?,When did the second part of the third book of Hunger_Games come out ?
a7a50217,it,en,Who starred as the main character of The Hunger Games in the movie adaptations of the books?,Chi interpretò il personaggio principale dei libri di Hunger Games nell'adattamento cinematrografico?,['Q11679'],mintaka,Who starred as the main character of The Hunger Games in the movie adaptations of the books ?,Chi interpretò il personaggio principale dei libri di Hunger Games nelladattamento cinematrografico ?,Who starred as the main character of Hunger_Games in the movie adaptations of the books ?
6feed4fe,it,en,When did the author who wrote To Kill a Mockingbird die?,Quando è morto l’autore che ha scritto Il buio oltre la siepe?,['Q212340'],mintaka,When did the author who wrote To Kill a Mockingbird die ?,Quando è morto lautore che ha scritto Il buio oltre la siepe ?,When did the author who wrote Il_buio_oltre_la_siepe die ?
d6ea286f,it,en,In which town was the person who wrote the Pelican Brief born?,In quale città è nata la persona che ha scritto Il rapporto Pelican?,['Q1210978'],mintaka,In which town was the person who wrote the Pelican Brief born ?,In quale città è nata la persona che ha scritto Il rapporto Pelican ?,In which town was the person who wrote the Il_rapporto_Pelican born ?
6d52fbf3,it,en,Which degree did the person who wrote Pelican Brief earn from Mississippi State University?,Quale laurea ha ottenuto la persona che ha scritto Il rapporto Pelican alla Mississippi State University?,['Q1210978'],mintaka,Which degree did the person who wrote Pelican Brief earn from Mississippi State University ?,Quale laurea ha ottenuto la persona che ha scritto Il rapporto Pelican alla Mississippi State University ?,Which degree did the person who wrote Il_rapporto_Pelican earn from Università_statale_del_Mississippi ?
601cf3a4,it,en,When was the book Pride and Prejudice written that was later turned into a movie?,Quando è stato scritto Orgoglio e pregiudizio che è poi diventato un film?,['Q170583'],mintaka,When was the book Pride and Prejudice written that was later turned into a movie ?,Quando è stato scritto Orgoglio e pregiudizio che è poi diventato un film ?,When was the book Orgoglio_e_pregiudizio written that was later turned into a movie ?
9e85a5d8,it,en,"Where was the movie which was based on the Lion, the Witch and the Wardrobe filmed?","Dove è stato girato il film basato su Il leone, la strega e l’armadio?",['Q485093'],mintaka,Where was the movie which was based on the Lion the Witch and the Wardrobe filmed ?,Dove è stato girato il film basato su Il leone la strega e larmadio ?,Where was the movie which was based on Il_leone_la_strega_e_larmadio filmed ?
3e6df8ee,it,en,What is the first book of The Mortal Instruments series?,Qual è il primo libro della serie Shadowhunters?,['Q478151'],mintaka,What is the first book of The Mortal Instruments series ?,Qual è il primo libro della serie Shadowhunters ?,What is the first book of Shadowhunters series ?
99b7db04,it,en,What is the second book in the Lord of the Rings series?,Qual è il secondo libro della serie Il signore degli anelli?,['Q15228'],mintaka,What is the second book in the Lord of the Rings series ?,Qual è il secondo libro della serie Il signore degli anelli ?,What is the second book in the Il_signore_degli_anelli series ?
bd2cae98,it,en,What is the first book in the Percy Jackson & the Olympians series?,Qual è il primo libro della serie Percy Jackson e gli dei dell'Olimpo?,['Q213167'],mintaka,What is the first book in the Percy Jackson  the Olympians series ?,Qual è il primo libro della serie Percy Jackson e gli dei dellOlimpo ?,What is the first book in the Percy Jackson  Olimpi series ?
c320035e,it,en,What was J.K. Rowling's first book?,Qual è stato il primo libro di J.K. Rowling?,['Q34660'],mintaka,What was JK Rowlings first book ?,Qual è stato il primo libro di JK Rowling ?,What was JK Rowlings first book ?
e624787f,it,en,What was the first Goosebumps book?,Qual è il primo libro di Piccoli brividi?,['Q3260367'],mintaka,What was the first Goosebumps book ?,Qual è il primo libro di Piccoli brividi ?,What was the first Piccoli_Brividi book ?
a608eb4c,it,en,What is the second Lord of the Rings book?,Qual è il secondo libro de Il signore degli anelli?,['Q15228'],mintaka,What is the second Lord of the Rings book ?,Qual è il secondo libro de Il signore degli anelli ?,What is the second Il_signore_degli_anelli book ?
461879a6,it,en,What was the last Wheel of Time book written?,Qual è l'ultimo libro de La Ruota del Tempo?,['Q4470'],mintaka,What was the last Wheel of Time book written ?,Qual è lultimo libro de La Ruota del Tempo ?,What was the last La_Ruota_del_Tempo book written ?
b88f301f,it,en,"In A Song of Ice and Fire, what was the first book Arya Stark appeared in titled?","Nelle Cronache del ghiaccio e del fuoco, come si intitola il primo libro in cui appare Arya Stark?",['Q45875'],mintaka,In A Song of Ice and Fire what was the first book Arya Stark appeared in titled ?,Nelle Cronache del ghiaccio e del fuoco come si intitola il primo libro in cui appare Arya Stark ?,In Cronache_del_ghiaccio_e_del_fuoco what was the first book Arya_Stark appeared in titled ?
c5457262,it,en,"When was Neil Gaiman's first novel, Good Omens, published?","Quando è stato pubblicato il primo romanzo di Neil Gaiman ""Buona Apocalisse a tutti!""?",['Q1052459'],mintaka,When was Neil Gaimans first novel Good Omens published ?,Quando è stato pubblicato il primo romanzo di Neil Gaiman Buona Apocalisse a tutti ?,When was Neil Gaimans first novel Buona_Apocalisse_a_tutti published ?
5ae2d7d3,it,en,When did the first Chronicles of Narnia book came out?,"Quando è uscito il primo libro de ""Le cronache di Narnia""?",['Q483412'],mintaka,When did the first Chronicles of Narnia book came out ?,Quando è uscito il primo libro de Le cronache di Narnia ?,When did the first Cronache_di_Narnia book came out ?
432b3d5e,it,en,What is the last book in the Lord of the Rings series? 4?,"Qual è l'ultimo libro della serie ""Il signore degli anelli""?4?",['Q15228'],mintaka,What is the last book in the Lord of the Rings series ? 4 ?,Qual è lultimo libro della serie Il signore degli anelli ?4 ?,What is the last book in the Il_signore_degli_anelli series ? 4 ?
458724bb,it,en,What is the shortest novel ever written?,Qual è il romanzo più corto mai scritto?,['Q8261'],mintaka,What is the shortest novel ever written ?,Qual è il romanzo più corto mai scritto ?,What is the shortest novel ever written ?
69ec1e6d,it,en,What was the longest Lord of the Rings book?,"Qual era il libro più lungo de ""Il signore degli anelli""?",['Q15228'],mintaka,What was the longest Lord of the Rings book ?,Qual era il libro più lungo de Il signore degli anelli ?,What was the longest Il_signore_degli_anelli book ?
d51a6cf4,it,en,What do you think is the longest chapter of a Lord of the Rings book?,"Quale pensi che sia il capitolo più lungo di un libro de ""Il signore degli anelli""?",['Q15228'],mintaka,What do you think is the longest chapter of a Lord of the Rings book ?,Quale pensi che sia il capitolo più lungo di un libro de Il signore degli anelli ?,What do you think is the longest chapter of a Il_signore_degli_anelli book ?
8f11abcf,it,en,Which country has won the most Nobel Prize for Literature awards?,Quale Paese ha vinto più premi Nobel per la Letteratura?,['Q37922'],mintaka,Which country has won the most Nobel Prize for Literature awards ?,Quale Paese ha vinto più premi Nobel per la Letteratura ?,Which country has won the most Premio_Nobel_per_la_letteratura awards ?
239a0b82,it,en,What is the longest book ever written?,Qual è il libro più lungo mai scritto?,['Q571'],mintaka,What is the longest book ever written ?,Qual è il libro più lungo mai scritto ?,What is the longest book ever written ?
69c89d7e,it,en,Who is the oldest debut novelist?,Chi è il romanziere debuttante più vecchio?,['Q6625963'],mintaka,Who is the oldest debut novelist ?,Chi è il romanziere debuttante più vecchio ?,Who is the oldest debut novelist ?
8f41ec79,it,en,What is the most expensive book ever sold?,Qual è il libro più costoso mai venduto?,['Q571'],mintaka,What is the most expensive book ever sold ?,Qual è il libro più costoso mai venduto ?,What is the most expensive book ever sold ?
140e20e9,it,en,Which author has sold the most books?,Quale autore ha venduto più libri?,['Q571'],mintaka,Which author has sold the most books ?,Quale autore ha venduto più libri ?,Which author has sold the most books ?
23c1f384,it,en,Who wrote the longest running series for books?,Chi ha scritto la serie di libri più longeva?,['Q277759'],mintaka,Who wrote the longest running series for books ?,Chi ha scritto la serie di libri più longeva ?,Who wrote the longest running series for books ?
c2224251,it,en,Which Lord of the Rings book is the longest in terms of pages?,Quale libro de Il signore degli anelli è il più lungo considerando il numero delle pagine?,['Q15228'],mintaka,Which Lord of the Rings book is the longest in terms of pages ?,Quale libro de Il signore degli anelli è il più lungo considerando il numero delle pagine ?,Which Il_signore_degli_anelli book is the longest in terms of pages ?
5ce6e416,it,en,Which author has won the most National Book Award for Fiction?,Quale autore ha vinto il maggior numero di National Book Award per la Narrativa?,['Q3873144'],mintaka,Which author has won the most National Book Award for Fiction ?,Quale autore ha vinto il maggior numero di National Book Award per la Narrativa ?,Which author has won the most National_Book_Award_per_la_narrativa ?
59cc468e,it,en,What is the shortest A Song of Ice and Fire book in pages?,"Quale libro delle ""Cronache del ghiaccio e del fuoco"" ha meno pagine?",['Q45875'],mintaka,What is the shortest A Song of Ice and Fire book in pages ?,Quale libro delle Cronache del ghiaccio e del fuoco ha meno pagine ?,What is the shortest Cronache_del_ghiaccio_e_del_fuoco book in pages ?
c5dc4e4d,it,en,What is the oldest book in the Goosebumps series by author R.L. Stine?,"Qual è il libro più vecchio della serie ""Piccoli brividi"" dell'autore R.L. Stine?",['Q3260367'],mintaka,What is the oldest book in the Goosebumps series by author RL Stine ?,Qual è il libro più vecchio della serie Piccoli brividi dellautore RL Stine ?,What is the oldest book in the Piccoli_Brividi series by author RL_Stine ?
10636e0e,it,en,What is the most recent book in the original Goosebumps series by author R.L. Stine?,"Qual è il libro più recente della serie originale ""Piccoli brividi"" dell'autore R.L. Stine?",['Q3260367'],mintaka,What is the most recent book in the original Goosebumps series by author RL Stine ?,Qual è il libro più recente della serie originale Piccoli brividi dellautore RL Stine ?,What is the most recent book in the original Piccoli_Brividi series by author RL_Stine ?
0d6a8494,it,en,Who was the youngest hobbit who set out from the Shire in Lord of the Rings?,"Chi era lo hobbit più giovane della Contea de ""Il signore degli anelli""?","['Q15228', 'Q218728']",mintaka,Who was the youngest hobbit who set out from the Shire in Lord of the Rings ?,Chi era lo hobbit più giovane della Contea de Il signore degli anelli ?,Who was the youngest hobbit who set out from the Contea_de in Il_signore_degli_anelli ?
ab11f5d2,it,en,Did Jay Gatsby die at the end of The Great Gatsby?,"Jay Gatsby muore alla fine de ""Il grande Gatsby""?",['Q214371'],mintaka,Did Jay Gatsby die at the end of The Great Gatsby ?,Jay Gatsby muore alla fine de Il grande Gatsby ?,Did Jay_Gatsby die at the end of Il_grande_Gatsby ?
775b573b,it,en,Did Allie remember Noah before she died in The Notebook?,"Prima di morire in ""Le pagine della nostra vita"", Allie si ricorda di Noah?",['Q223374'],mintaka,Did Allie remember Noah before she died in The Notebook ?,Prima di morire in Le pagine della nostra vita Allie si ricorda di Noah ?,Did Allie remember Noah before she died in Le_pagine_della_nostra_vita ?
