id,source_locale,target_locale,source,target,entities,from,source_no_punct,target_no_punc,code_switch
56cf90ef,it,en,"What Roman ruler invaded Britain, but did not win the war?",¿Qué gobernante romano invadió Gran Bretaña pero no ganó la guerra?,['Q23666'],mintaka,What Roman ruler invaded Britain but did not win the war,Qué gobernante romano invadió Gran Bretaña pero no ganó la guerra,What Romano ruler invaded Britain but did not win the war
6fc1dd16,it,en,"Who ruled Egypt after Cleopatra, but did not live to 40?","¿Quién gobernó Egipto después de Cleopatra, pero no llegó a los 40 años?",['Q79'],mintaka,Who ruled Egypt after Cleopatra but did not live to 40,Quién gobernó Egipto después de Cleopatra pero no llegó a los 40 años,Who ruled Antiguo Egipto after Cleopatra but did not live to 40
9905840a,it,en,"Who ruled Rome after Nero, but was appointed by the Senate?",¿Quién gobernó Roma después de Nerón y fue designado por el Senado?,"['Q220', 'Q1413']",mintaka,Who ruled Rome after Nero but was appointed by the Senate,Quién gobernó Roma después de Nerón y fue designado por el Senado,Who ruled Roma after Nerón but was appointed by the Senado
59d86e55,it,en,"Which French leader invaded Mexico, but never conquered it?",¿Qué líder francés invadió México pero nunca lo conquistó?,['Q96'],mintaka,Which French leader invaded Mexico but never conquered it,Qué líder francés invadió México pero nunca lo conquistó,Which Francés leader invaded México but never conquered it
8e7e888a,it,en,"Which Italian leader invaded Ethiopia, but never conquered it?","¿Qué líder italiano invadió Etiopía, pero nunca la conquistó?",['Q115'],mintaka,Which Italian leader invaded Ethiopia but never conquered it,Qué líder italiano invadió Etiopía pero nunca la conquistó,Which Italian leader invaded Etiopía but never conquered it
308cd86e,it,en,"Which Russian president invaded Afghanistan, but never conquered it?",¿Qué presidente ruso invadió Afganistán pero nunca lo conquistó?,['Q889'],mintaka,Which Russian president invaded Afghanistan but never conquered it,Qué presidente ruso invadió Afganistán pero nunca lo conquistó,Which Russian president invaded Afganistán but never conquered it
4772c4fd,it,en,Who was not a member of the Allied Powers during World War II?,¿Quién no fue miembro de los poderes aliados durante la Segunda Guerra Mundial?,['Q362'],mintaka,Who was not a member of the Allied Powers during World War II,Quién no fue miembro de los poderes aliados durante la Segunda Guerra Mundial,Who was not a member of the Aliados during Segunda Guerra Mundial
1356462f,it,en,Who was the only member of the Lewis and Clark expedition not to survive the journey?,¿Quién fue el único miembro de la expedición de Lewis y Clark que no sobrevivió al viaje?,['Q505802'],mintaka,Who was the only member of the Lewis and Clark expedition not to survive the journey,Quién fue el único miembro de la expedición de Lewis y Clark que no sobrevivió al viaje,Who was the only member of the Lewis y Clark expedition not to survive the journey
135302a4,it,en,Who was the only 20th century Democratic Party president not to win re-election?,¿Quién fue el único presidente del partido demócrata que no ganó la re-elección en el siglo XX?,['Q29552'],mintaka,Who was the only 20th century Democratic Party president not to win reelection,Quién fue el único presidente del partido demócrata que no ganó la reelección en el siglo XX,Who was the only 20th century demócrata president not to win reelection
f59c6a0b,it,en,Which king of England was never officially crowned?,¿Qué rey de Inglaterra nunca fue coronado oficialmente?,['Q21'],mintaka,Which king of England was never officially crowned,Qué rey de Inglaterra nunca fue coronado oficialmente,Which king of Inglaterra was never officially crowned
0a9e42ce,it,en,Which of George HW Bush's sons did not become the president of the United States?,¿Cuál de los hijos de George H. W. Bush no fue presidente de los Estados Unidos?,['Q30'],mintaka,Which of George HW Bushs sons did not become the president of the United States,Cuál de los hijos de George H W Bush no fue presidente de los Estados Unidos,Which of George HW Bushs sons did not become the president of the Los Estados Unidos
7f541a0e,it,en,Which US president has never been married?,¿Qué presidente de los Estados Unidos nunca se ha casado?,['Q30'],mintaka,Which US president has never been married,Qué presidente de los Estados Unidos nunca se ha casado,Which Estados Unidos president has never been married
7f12e0eb,it,en,Which U.S. president did not survive WW II?,¿Cuál presidente de los EE. UU. no sobrevivió la Segunda Guerra Mundial?,['Q362'],mintaka,Which US president did not survive WW II,Cuál presidente de los EE UU no sobrevivió la Segunda Guerra Mundial,Which Estados Unidos president did not survive Segunda Guerra Mundial
7c4cbc13,it,en,Which Eastern European country during WW II did not allow Germany to conquer it?,¿Qué país del este europeo no le permitió a Alemania invadirlo durante la Segunda Guerra Mundial?,"['Q362', 'Q183']",mintaka,Which Eastern European country during WW II did not allow Germany to conquer it,Qué país del este europeo no le permitió a Alemania invadirlo durante la Segunda Guerra Mundial,Which Eastern European country during Segunda Guerra Mundial did not allow Alemania to conquer it
9cb4b0a2,it,en,What king of Greece was overthrown for not bearing an heir?,¿Qué rey de Grecia fue depuesto por no haber producido un heredero?,['Q41'],mintaka,What king of Greece was overthrown for not bearing an heir,Qué rey de Grecia fue depuesto por no haber producido un heredero,What king of Grecia was overthrown for not bearing an heir
553a750b,it,en,Which French ruler invaded Russia and did not win?,¿Qué soberano francés invadió Rusia y no ganó?,['Q159'],mintaka,Which French ruler invaded Russia and did not win,Qué soberano francés invadió Rusia y no ganó,Which Francés ruler invaded Rusia and did not win
65d3db2e,it,en,Who was the king of Jerusalem who could not move his limbs due to leprosy?,¿Quién fue el rey de Jerusalén que no podía mover sus miembros debido a la lepra?,['Q1218'],mintaka,Who was the king of Jerusalem who could not move his limbs due to leprosy,Quién fue el rey de Jerusalén que no podía mover sus miembros debido a la lepra,Who was the king of Jerusalén who could not move his limbs due to leprosy
7f8f78f9,it,en,"Which dictator tried to invade Russia, but did not succeed?","¿Qué dictador intentó invadir Rusia, pero no tuvo éxito?",['Q159'],mintaka,Which dictator tried to invade Russia but did not succeed,Qué dictador intentó invadir Rusia pero no tuvo éxito,Which dictator tried to invade Rusia but did not succeed
d647ddf3,it,en,"Which French military tried, but did not invade Russia?","¿Qué militar francés lo intentó, pero no pudo invadir Rusia?",['Q159'],mintaka,Which French military tried but did not invade Russia,Qué militar francés lo intentó pero no pudo invadir Rusia,Which Francés military tried but did not invade Rusia
6eca6bf6,it,en,Which president of the USA did not live in the White House?,¿Qué presidente de los Estados Unidos no vivió en la Casa Blanca?,"['Q35525', 'Q30']",mintaka,Which president of the USA did not live in the White House,Qué presidente de los Estados Unidos no vivió en la Casa Blanca,Which president of the Estados Unidos did not live in the Casa Blanca
d038115b,it,en,Which of Donald Trump's wives was not born in Europe?,¿Cuál de las esposas de Donald Trump no nació en Europa?,['Q46'],mintaka,Which of Donald Trumps wives was not born in Europe,Cuál de las esposas de Donald Trump no nació en Europa,Which of Donald Trumps wives was not born in Europa
bf2763ae,it,en,Which state does not share a border with more than one other state?,¿Cuál estado no comparte frontera con más de un estado?,['Q133346'],mintaka,Which state does not share a border with more than one other state,Cuál estado no comparte frontera con más de un estado,Which state does not share a border with more than one other state
c3c9ea65,it,en,Which American suffragist never got married?,¿Qué sufragista estadounidense nunca se casó?,['Q846570'],mintaka,Which American suffragist never got married,Qué sufragista estadounidense nunca se casó,Which American suffragist never got married
a63c324e,it,en,"Which French leader invaded Russia, but did not conquer it?",¿Qué líder francés invadió Rusia pero no la conquistó?,['Q159'],mintaka,Which French leader invaded Russia but did not conquer it,Qué líder francés invadió Rusia pero no la conquistó,Which Francés leader invaded Rusia but did not conquer it
b1593cf7,it,en,"Which German leader invaded the Soviet Union, but did not conquer it?",¿Qué líder alemán invadió la Unión Soviética pero no la conquistó?,['Q15180'],mintaka,Which German leader invaded the Soviet Union but did not conquer it,Qué líder alemán invadió la Unión Soviética pero no la conquistó,Which German leader invaded the Unión Soviética but did not conquer it
42cfa4ab,it,en,Which US president never lived in the White House?,¿Qué presidente estadounidense nunca vivió en la Casa Blanca?,['Q35525'],mintaka,Which US president never lived in the White House,Qué presidente estadounidense nunca vivió en la Casa Blanca,Which Estados Unidos president never lived in the Casa Blanca
2315bd15,it,en,What 20th century US president did not have a vice president for his entire first term?,¿Qué presidente del siglo XX no tuvo vicepresidente en todo su primer mandato?,['Q42178'],mintaka,What 20th century US president did not have a vice president for his entire first term,Qué presidente del siglo XX no tuvo vicepresidente en todo su primer mandato,What 20th century Estados Unidos president did not have a vice president for his entire first term
5c475704,it,en,"Which Confederate general fought in the Battle for Gettysburg in 1863, but did not win?","¿Qué General confederado combatió en la batalla de Gettysburg en 1863, pero no ganó?",['Q33132'],mintaka,Which Confederate general fought in the Battle for Gettysburg in 1863 but did not win,Qué General confederado combatió en la batalla de Gettysburg en 1863 pero no ganó,Which Estados Confederados de América general fought in the Batalla de Gettysburg in 1863 but did not win
5138b868,it,en,"At the Battle of Midway, which of the three US carriers did not survive the battle?",¿Cuál de los tres portaaviones de los EE. UU. no sobrevivió la batalla de Midway?,"['Q173034', 'Q17205']",mintaka,At the Battle of Midway which of the three US carriers did not survive the battle,Cuál de los tres portaaviones de los EE UU no sobrevivió la batalla de Midway,At the Batalla de Midway which of the three Estados Unidos carriers did not survive the battle
2e052571,it,en,"Of the top two Japanese cities targeted by the United States for the second atomic weapon, which did not get destroyed due to poor overhead visibility the morning of August 9th, 1945?","De las dos ciudades japonesas que eran el objetivo de los Estados Unidos para la segunda bomba nuclear, ¿cuál no fue destruida por la poca visibilidad en la mañana del 9 de agosto de 1945?","['Q30', 'Q17']",mintaka,Of the top two Japanese cities targeted by the United States for the second atomic weapon which did not get destroyed due to poor overhead visibility the morning of August 9th 1945,De las dos ciudades japonesas que eran el objetivo de los Estados Unidos para la segunda bomba nuclear cuál no fue destruida por la poca visibilidad en la mañana del 9 de agosto de 1945,Of the top two japonés cities targeted by the Los Estados Unidos for the second atomic weapon which did not get destroyed due to poor overhead visibility the morning of August 9th 1945
4fb08514,it,en,"Which French leader invaded Russia in 1812, but did not conquer it?","¿Qué líder francés invadió Rusia en 1812, pero no la conquistó?",['Q159'],mintaka,Which French leader invaded Russia in 1812 but did not conquer it,Qué líder francés invadió Rusia en 1812 pero no la conquistó,Which Francés leader invaded Rusia in 1812 but did not conquer it
e5f1af89,it,en,Which US president did not live at the White House?,¿Qué presidente estadounidense no vivió en la Casa Blanca?,['Q35525'],mintaka,Which US president did not live at the White House,Qué presidente estadounidense no vivió en la Casa Blanca,Which Estados Unidos president did not live at the Casa Blanca
7bc007c1,it,en,"Which Carthaginian general invaded Italy in 218 BC, but did not conquer it?","¿Qué general cartaginés invadió Italia en 218 a. C., pero no la conquistó?",['Q38'],mintaka,Which Carthaginian general invaded Italy in 218 BC but did not conquer it,Qué general cartaginés invadió Italia en 218 a C pero no la conquistó,Which Carthaginian general invaded Italia in 218 BC but did not conquer it
006748ac,it,en,Who was the only president to never live in the White House?,¿Cuál fue el único presidente que nunca vivió en la Casa Blanca?,['Q35525'],mintaka,Who was the only president to never live in the White House,Cuál fue el único presidente que nunca vivió en la Casa Blanca,Who was the only president to never live in the Casa Blanca
dee7a7e4,it,en,Which Scandinavian country did not enter WW II?,¿Qué país escandinavo no formó parte de la Segunda Guerra Mundial?,['Q362'],mintaka,Which Scandinavian country did not enter WW II,Qué país escandinavo no formó parte de la Segunda Guerra Mundial,Which Scandinavian country did not enter Segunda Guerra Mundial
58fc9c56,it,en,Who was the only president never to live in the White House?,¿Quién fue el único presidente que nunca vivió en la Casa Blanca?,['Q35525'],mintaka,Who was the only president never to live in the White House,Quién fue el único presidente que nunca vivió en la Casa Blanca,Who was the only president never to live in the Casa Blanca
1755f977,it,en,"Who was the last Pope to be removed from the papacy, but not by death?",¿Cuál fue el último papa en ser eliminado del papado sin haber muerto?,['Q19546'],mintaka,Who was the last Pope to be removed from the papacy but not by death,Cuál fue el último papa en ser eliminado del papado sin haber muerto,Who was the last Pope to be removed from the papacy but not by death
15e800c3,it,en,Who was the last American soldier out of Afghanistan who was not an enlisted man?,¿Cuál fue el último soldado estadounidense en salir de Afganistán que no estaba reclutado?,"['Q846570', 'Q889']",mintaka,Who was the last American soldier out of Afghanistan who was not an enlisted man,Cuál fue el último soldado estadounidense en salir de Afganistán que no estaba reclutado,Who was the last American soldier out of Afganistán who was not an enlisted man
fe94bf82,it,en,What United States president never married?,¿Qué presidente de Estados Unidos no se casó nunca?,['Q30'],mintaka,What United States president never married,Qué presidente de Estados Unidos no se casó nunca,What Los Estados Unidos president never married
750fb2a3,it,en,What United States president never touched a light switch in the White House?,¿Qué presidente de los Estados Unidos jamás tocó un interruptor de luz en la Casa Blanca?,"['Q35525', 'Q30']",mintaka,What United States president never touched a light switch in the White House,Qué presidente de los Estados Unidos jamás tocó un interruptor de luz en la Casa Blanca,What Los Estados Unidos president never touched a light switch in the Casa Blanca
95259970,it,en,Which United States president did not speak English as their first language?,¿Qué presidente estadounidense no tenía al inglés como su primer idioma?,['Q1860'],mintaka,Which United States president did not speak English as their first language,Qué presidente estadounidense no tenía al inglés como su primer idioma,Which Los Estados Unidos president did not speak English as their first language
32b6fd5d,it,en,Which major war did the US not win?,¿Qué gran guerra no ganó los Estados Unidos?,['Q30'],mintaka,Which major war did the US not win,Qué gran guerra no ganó los Estados Unidos,Which major war did the Estados Unidos not win
d3e99f63,it,en,What number of countries located in Europe are not in the EU?,¿Cuántos países en Europa no son parte de la EU?,['Q46'],mintaka,What number of countries located in Europe are not in the EU,Cuántos países en Europa no son parte de la EU,What number of countries located in Europa are not in the Unión Europea
6b340e6e,it,en,Which British monarch from the House of Hanover was not male?,¿Qué rey británico de la casa de Hannover no era hombre?,['Q157217'],mintaka,Which British monarch from the House of Hanover was not male,Qué rey británico de la casa de Hannover no era hombre,Which premio Barry monarch from the Casa de Hannover was not male
b0f7ca37,it,en,Which Kaiser of the German Empire did not have a successor?,¿Qué Kaiser del Imperio Alemán no tuvo un heredero?,['Q43287'],mintaka,Which Kaiser of the German Empire did not have a successor,Qué Kaiser del Imperio Alemán no tuvo un heredero,Which Kaiser of the Imperio alemán did not have a successor
15692796,it,en,Who was elected president of the United States and not make it past 40 days in office?,¿Quién fue electo presidente de los Estados Unidos y no llegó a superar los 40 días en el puesto?,['Q30'],mintaka,Who was elected president of the United States and not make it past 40 days in office,Quién fue electo presidente de los Estados Unidos y no llegó a superar los 40 días en el puesto,Who was elected president of the Los Estados Unidos and not make it past 40 days in office
a4369c37,it,en,Who was the prime minister of UK during the second World War and was also a Noble Prize winning writer?,¿Quién fue el primer ministro de Reino Unido durante la Segunda Guerra Mundial y también un escritor ganador de un Premio Nobel?,"['Q362', 'Q145', 'Q7191']",mintaka,Who was the prime minister of UK during the second World War and was also a Noble Prize winning writer,Quién fue el primer ministro de Reino Unido durante la Segunda Guerra Mundial y también un escritor ganador de un Premio Nobel,Who was the prime minister of Reino Unido during the Segunda Guerra Mundial and was also a Noble Premio winning writer
ab1b5eaf,it,en,Name a British passenger liner and the liner also sank in her maiden voyage in 1912?,Nombre un transatlántico británico que se hundió en su viaje inaugural en 1912.,['Q697196'],mintaka,Name a British passenger liner and the liner also sank in her maiden voyage in 1912,Nombre un transatlántico británico que se hundió en su viaje inaugural en 1912,Name a premio Barry passenger liner and the liner also sank in her maiden voyage in 1912
d1fe3100,it,en,What city in the United States is a state capital and a former Winter Olympic host city?,¿Qué ciudad de los Estados Unidos es una capital de estado y una ex sede de los Juegos Olímpicos de Invierno?,"['Q82414', 'Q30']",mintaka,What city in the United States is a state capital and a former Winter Olympic host city,Qué ciudad de los Estados Unidos es una capital de estado y una ex sede de los Juegos Olímpicos de Invierno,What city in the Los Estados Unidos is a state capital and a former Juegos Olímpicos de Invierno host city
e0caff1a,it,en,Who was a wife of King Alexander III Macedon and the cousin of Amyntas IV?,¿Quién fue esposa del Rey Alejandro III de Macedonia y prima de Amintas IV?,['Q175811'],mintaka,Who was a wife of King Alexander III Macedon and the cousin of Amyntas IV,Quién fue esposa del Rey Alejandro III de Macedonia y prima de Amintas IV,Who was a wife of King Alejandro III de Macedonia and the cousin of Amintas IV
3844b98e,it,en,Who was both queen of Spain and wife of Ferdinand?,¿Quién fue tanto reina de España como esposa de Fernando?,['Q29'],mintaka,Who was both queen of Spain and wife of Ferdinand,Quién fue tanto reina de España como esposa de Fernando,Who was both queen of España and wife of Fernando
c60f619b,it,en,Who was both a child of Henry VIII and rival of Philip II of Spain?,¿Quién fue tanto hija de Enrique VIII como rival de Felipe II de España?,['Q34417'],mintaka,Who was both a child of Henry VIII and rival of Philip II of Spain,Quién fue tanto hija de Enrique VIII como rival de Felipe II de España,Who was both a child of Enrique VIII de Inglaterra and rival of Felipe II de España
bd22b953,it,en,Who was a queen consort of Sicily and the sister of the queens consorts of France and England?,¿Quién fue reina consorte de Sicilia y hermana de las reinas consortes de Francia e Inglaterra?,"['Q21', 'Q1460', 'Q142']",mintaka,Who was a queen consort of Sicily and the sister of the queens consorts of France and England,Quién fue reina consorte de Sicilia y hermana de las reinas consortes de Francia e Inglaterra,Who was a queen consort of Sicilia and the sister of the queens consorts of Francia and Inglaterra
d3308f7c,it,en,Who guided Lewis and Clark's Corps of Discovery and was a member of the Shoshone tribe?,¿Quién guió la expedición de Lewis a Clark y fue miembro de la tribu shosón?,"['Q505802', 'Q26774']",mintaka,Who guided Lewis and Clarks Corps of Discovery and was a member of the Shoshone tribe,Quién guió la expedición de Lewis a Clark y fue miembro de la tribu shosón,Who guided Expedición de Lewis y Clark and was a member of the Shoshón tribe
7aa25fe3,it,en,What man was a dictator who was responsible for a genocide that killed millions of people and was the leader of an Axis Power during World War II?,¿Quién fue el dictador responsable de un genocidio que mató a millones de personas y fue el líder de las potencias del Eje durante la Segunda Guerra Mundial?,['Q362'],mintaka,What man was a dictator who was responsible for a genocide that killed millions of people and was the leader of an Axis Power during World War II,Quién fue el dictador responsable de un genocidio que mató a millones de personas y fue el líder de las potencias del Eje durante la Segunda Guerra Mundial,What man was a dictator who was responsible for a genocide that killed millions of people and was the leader of an Eje during Segunda Guerra Mundial
ec108ccf,it,en,Who was a California governor and a winner of Mister Olympia bodybuilding contest?,¿Quién fue gobernador de California y ganador del concurso de culturismo Mister Olympia?,['Q887010'],mintaka,Who was a California governor and a winner of Mister Olympia bodybuilding contest,Quién fue gobernador de California y ganador del concurso de culturismo Mister Olympia,Who was a California governor and a winner of Mister Olympia bodybuilding contest
5416c384,it,en,Who became Pope of the Catholic Church and is also from Latin America?,¿Quién se convirtió en el papa de la Iglesia Católica y también de Latinoamérica?,['Q19546'],mintaka,Who became Pope of the Catholic Church and is also from Latin America,Quién se convirtió en el papa de la Iglesia Católica y también de Latinoamérica,Who became Pope of the Iglesia católica and is also from América Latina
f64b9cb3,it,en,Which European country fought in World War II and switched sides?,¿Qué país europeo peleó en la Segunda Guerra Mundial y cambió de bando?,['Q362'],mintaka,Which European country fought in World War II and switched sides,Qué país europeo peleó en la Segunda Guerra Mundial y cambió de bando,Which European country fought in Segunda Guerra Mundial and switched sides
27da89b1,it,en,Who killed millions of his own people and was born to a poor family in Gori in the Russian Empire?,"¿Quién mató a millones de sus propia gente y había nacido en una familia pobre en Gori, Imperio Ruso?",['Q34266'],mintaka,Who killed millions of his own people and was born to a poor family in Gori in the Russian Empire,Quién mató a millones de sus propia gente y había nacido en una familia pobre en Gori Imperio Ruso,Who killed millions of his own people and was born to a poor family in Gori in the Imperio Ruso
b4f33ad0,it,en,What country was part of the Axis and invaded France?,¿Qué país era parte de las potencias del Eje e invadió Francia?,['Q142'],mintaka,What country was part of the Axis and invaded France,Qué país era parte de las potencias del Eje e invadió Francia,What country was part of the Axis and invaded Francia
2955c588,it,en,What country was part of the Allied powers and was attacked by Japan in December of 1941?,¿Qué país fue parte de los poderes aliados y fue atacado por Japón en diciembre de 1941?,['Q17'],mintaka,What country was part of the Allied powers and was attacked by Japan in December of 1941,Qué país fue parte de los poderes aliados y fue atacado por Japón en diciembre de 1941,What country was part of the Allied powers and was attacked by Japón in December of 1941
5134adc9,it,en,What country was part of the Allied Powers and was invaded by Germany?,¿Qué país fue parte de las potencias aliadas y fue invadido por Alemania?,['Q183'],mintaka,What country was part of the Allied Powers and was invaded by Germany,Qué país fue parte de las potencias aliadas y fue invadido por Alemania,What country was part of the Aliados and was invaded by Alemania
bd58b696,it,en,Who served in WW I for Imperial Germany and later became dictator of the same country?,¿Quién estuvo a cargo del Imperio alemán durante la Primera Guerra Mundial y luego se convirtió en el dictador de ese mismo país?,['Q361'],mintaka,Who served in WW I for Imperial Germany and later became dictator of the same country,Quién estuvo a cargo del Imperio alemán durante la Primera Guerra Mundial y luego se convirtió en el dictador de ese mismo país,Who served in Primera Guerra Mundial for Imperio alemán and later became dictator of the same country
93736bd2,it,en,Who served in WW II as the Supreme Commander of the Allied Expeditionary Forces in Europe and later became president of the United States?,¿Quién fue Comandante Aliado Supremo de las fuerzas Aliadas Expedicionarias durante la Segunda Guerra Mundial y luego se convirtió en presidente de Estados Unidos?,"['Q30', 'Q362']",mintaka,Who served in WW II as the Supreme Commander of the Allied Expeditionary Forces in Europe and later became president of the United States,Quién fue Comandante Aliado Supremo de las fuerzas Aliadas Expedicionarias durante la Segunda Guerra Mundial y luego se convirtió en presidente de Estados Unidos,Who served in Segunda Guerra Mundial as the Supreme Commander of the Cuartel General Supremo de la Fuerza Expedicionaria Aliada in Europa and later became president of the Los Estados Unidos
4bfdbde2,it,en,Who was a Georgian revolutionary and leader of the Soviet Union from 1924 to 1953?,¿Quién fue un revolucionario georgiano y líder de la Unión Soviética de 1924 a 1953?,['Q15180'],mintaka,Who was a Georgian revolutionary and leader of the Soviet Union from 1924 to 1953,Quién fue un revolucionario georgiano y líder de la Unión Soviética de 1924 a 1953,Who was a Georgiano revolutionary and leader of the Unión Soviética from 1924 to 1953
fb02afd3,it,en,"Who was a prime minister of Great Britain and was born on November 30, 1874?",¿Quién fue Primer Ministro de Gran Bretaña y nació el 30 de noviembre de 1874?,['Q23666'],mintaka,Who was a prime minister of Great Britain and was born on November 30 1874,Quién fue Primer Ministro de Gran Bretaña y nació el 30 de noviembre de 1874,Who was a prime minister of Gran Bretaña and was born on November 30 1874
dd921db7,it,en,What country was invaded by Nazi Germany and once had King Louis XVI as king?,¿Qué país fue invadido por la Alemania nazi y tuvo a Luis XIV como rey?,"['Q7318', 'Q7732']",mintaka,What country was invaded by Nazi Germany and once had King Louis XVI as king,Qué país fue invadido por la Alemania nazi y tuvo a Luis XIV como rey,What country was invaded by Alemania nazi and once had King Luis XVI de Francia as king
dfbcbc06,it,en,Who was a wife of Alexander the Great and was assassinated in 323 BC?,¿Quién fue esposa de Alejandro Magno y fue asesinada en 323 a. C.?,['Q8409'],mintaka,Who was a wife of Alexander the Great and was assassinated in 323 BC,Quién fue esposa de Alejandro Magno y fue asesinada en 323 a C,Who was a wife of Alejandro Magno and was assassinated in 323 BC
5331625d,it,en,What country was part of the Allied Powers in WW II and the location of the attack on Pearl Harbor?,¿Qué país fue parte de los poderes aliados en la segunda Guerra Mundial y la ubicación del ataque sobre Pearl Harbor?,['Q362'],mintaka,What country was part of the Allied Powers in WW II and the location of the attack on Pearl Harbor,Qué país fue parte de los poderes aliados en la segunda Guerra Mundial y la ubicación del ataque sobre Pearl Harbor,What country was part of the Aliados in Segunda Guerra Mundial and the location of the attack on Ataque a Pearl Harbor
575f43d0,it,en,What country was part of the Allied Powers in WW II and was made up of 15 republics?,¿Qué país fue parte de los Aliados en la Segunda Guerra Mundial y estaba constituido por 15 repúblicas?,['Q362'],mintaka,What country was part of the Allied Powers in WW II and was made up of 15 republics,Qué país fue parte de los Aliados en la Segunda Guerra Mundial y estaba constituido por 15 repúblicas,What country was part of the Aliados in Segunda Guerra Mundial and was made up of 15 republics
98943ad4,it,en,Who was a wife of Edward I of England and was a daughter of Philip III of France?,¿Quién fue la esposa de Eduardo I de Inglaterra y era hija de Felipe Tercero de Francia?,['Q57798'],mintaka,Who was a wife of Edward I of England and was a daughter of Philip III of France,Quién fue la esposa de Eduardo I de Inglaterra y era hija de Felipe Tercero de Francia,Who was a wife of Edward I of Inglaterra and was a daughter of Philip III of Francia
663eae85,it,en,Who was a famous child actress and a United States Ambassador to Czechoslovakia and Ghana?,¿Quién fue una famosa niña actriz y embajadora de los Estados Unidos en Checoslovaquia y Ghana?,"['Q33946', 'Q30']",mintaka,Who was a famous child actress and a United States Ambassador to Czechoslovakia and Ghana,Quién fue una famosa niña actriz y embajadora de los Estados Unidos en Checoslovaquia y Ghana,Who was a famous child actress and a Los Estados Unidos Ambassador to Checoslovaquia and Ghana
b5b34b11,it,en,Who was the legitimate daughter of King Henry VIII and a half-sibling of Mary I?,¿Quién fue hija legítima del Rey Enrique VIII y media hermana de María I de Inglaterra?,['Q82674'],mintaka,Who was the legitimate daughter of King Henry VIII and a halfsibling of Mary I,Quién fue hija legítima del Rey Enrique VIII y media hermana de María I de Inglaterra,Who was the legitimate daughter of King Enrique VIII de Inglaterra and a halfsibling of María I de Inglaterra
0858b416,it,en,Which Japanese island was the site of a bloody battle during World War II and is now the host of a US military base?,¿Qué isla japonesa fue el sitio de una sangrienta batalla durante la Segunda Guerra Mundial y ahora es sede de una base militar de los EE. UU.?,"['Q17', 'Q362']",mintaka,Which Japanese island was the site of a bloody battle during World War II and is now the host of a US military base,Qué isla japonesa fue el sitio de una sangrienta batalla durante la Segunda Guerra Mundial y ahora es sede de una base militar de los EE UU,Which japonés island was the site of a bloody battle during Segunda Guerra Mundial and is now the host of a Estados Unidos military base
5f5988f7,it,en,Who was a Princess of Thailand and a romantic partner of an American citizen?,¿Quién fue una princesa de Tailandia y pareja romántica de un ciudadano americano?,"['Q863048', 'Q869']",mintaka,Who was a Princess of Thailand and a romantic partner of an American citizen,Quién fue una princesa de Tailandia y pareja romántica de un ciudadano americano,Who was a Princess of Tailandia and a romantic partner of an American citizen
0b8a9bee,it,en,What city was the Declaration of Independence signed and has held two Continental Congresses?,¿En qué ciudad la declaración de independencia fue firmada y realizó dos Congresos Continentales?,['Q26718'],mintaka,What city was the Declaration of Independence signed and has held two Continental Congresses,En qué ciudad la declaración de independencia fue firmada y realizó dos Congresos Continentales,What city was the Declaración de la Independencia signed and has held two Continental Congresses
b286538e,it,en,Who was a German Dutch diarist of Jewish heritage and one of the most discussed Jewish victims of the Holocaust?,¿Qué diarista alemana-holandesa de ascendencia judía fue una de las víctimas más discutidas del Holocausto?,['Q2763'],mintaka,Who was a German Dutch diarist of Jewish heritage and one of the most discussed Jewish victims of the Holocaust,Qué diarista alemanaholandesa de ascendencia judía fue una de las víctimas más discutidas del Holocausto,Who was a German Dutch diarist of Pueblo judío heritage and one of the most discussed Pueblo judío victims of the Holocausto
29d430fe,it,en,Who was the founder of the first French Empire and was born in Corsica?,¿Quién fue el fundador del primer imperio francés y nació en Córcega?,"['Q71084', 'Q14112']",mintaka,Who was the founder of the first French Empire and was born in Corsica,Quién fue el fundador del primer imperio francés y nació en Córcega,Who was the founder of the first Imperio francés and was born in Córcega
661a6cf0,it,en,Who was the queen of France and also born an archduchess of Austria?,¿Quién fue la reina de Francia que también nació archiduquesa de Austria?,['Q142'],mintaka,Who was the queen of France and also born an archduchess of Austria,Quién fue la reina de Francia que también nació archiduquesa de Austria,Who was the queen of Francia and also born an archduchess of Austria
13677ece,it,en,Who became a chancellor of Germany and was a painter from the Austro-Hungarian Empire?,¿Quién se convirtió en canciller de Alemania y fue pintor del imperio Austro-húngaro?,"['Q183', 'Q28513']",mintaka,Who became a chancellor of Germany and was a painter from the AustroHungarian Empire,Quién se convirtió en canciller de Alemania y fue pintor del imperio Austrohúngaro,Who became a chancellor of Alemania and was a painter from the imperio Austrohúngaro
9d7556e6,it,en,Who was a Pharaoh of the 18th Dynasty and was also preceded in reign by Thutmose IV?,¿Quién fue faraón de la dinastía número 18 y fue precedido en su reinado por Thutmosis IV?,"['Q157985', 'Q37110']",mintaka,Who was a Pharaoh of the 18th Dynasty and was also preceded in reign by Thutmose IV,Quién fue faraón de la dinastía número 18 y fue precedido en su reinado por Thutmosis IV,Who was a Pharaoh of the Dinastía XVIII de Egipto and was also preceded in reign by Thutmose IV
